2025-05-20 22:43:31,846:WARNING:Not Found: /favicon.ico
2025-05-20 22:43:46,745:DEBUG:Target column: Genes in mother's side
2025-05-20 22:43:48,828:DEBUG:Loaded backend tkagg version 8.6.
2025-05-20 22:43:49,114:DEBUG:STREAM b'IHDR' 16 13
2025-05-20 22:43:49,114:DEBUG:STREAM b'sBIT' 41 4
2025-05-20 22:43:49,114:DEBUG:b'sBIT' 41 4 (unknown)
2025-05-20 22:43:49,114:DEBUG:STREAM b'pHYs' 57 9
2025-05-20 22:43:49,115:DEBUG:STREAM b'IDAT' 78 1189
2025-05-20 22:43:49,137:DEBUG:STREAM b'IHDR' 16 13
2025-05-20 22:43:49,138:DEBUG:STREAM b'sBIT' 41 4
2025-05-20 22:43:49,138:DEBUG:b'sBIT' 41 4 (unknown)
2025-05-20 22:43:49,138:DEBUG:STREAM b'pHYs' 57 9
2025-05-20 22:43:49,139:DEBUG:STREAM b'IDAT' 78 2994
2025-05-20 22:43:49,170:DEBUG:STREAM b'IHDR' 16 13
2025-05-20 22:43:49,170:DEBUG:STREAM b'sBIT' 41 4
2025-05-20 22:43:49,170:DEBUG:b'sBIT' 41 4 (unknown)
2025-05-20 22:43:49,170:DEBUG:STREAM b'pHYs' 57 9
2025-05-20 22:43:49,170:DEBUG:STREAM b'IDAT' 78 696
2025-05-20 22:43:49,174:DEBUG:STREAM b'IHDR' 16 13
2025-05-20 22:43:49,174:DEBUG:STREAM b'sBIT' 41 4
2025-05-20 22:43:49,175:DEBUG:b'sBIT' 41 4 (unknown)
2025-05-20 22:43:49,175:DEBUG:STREAM b'pHYs' 57 9
2025-05-20 22:43:49,175:DEBUG:STREAM b'IDAT' 78 526
2025-05-20 22:43:49,179:DEBUG:STREAM b'IHDR' 16 13
2025-05-20 22:43:49,179:DEBUG:STREAM b'sBIT' 41 4
2025-05-20 22:43:49,179:DEBUG:b'sBIT' 41 4 (unknown)
2025-05-20 22:43:49,179:DEBUG:STREAM b'pHYs' 57 9
2025-05-20 22:43:49,179:DEBUG:STREAM b'IDAT' 78 499
2025-05-20 22:43:49,184:DEBUG:STREAM b'IHDR' 16 13
2025-05-20 22:43:49,184:DEBUG:STREAM b'sBIT' 41 4
2025-05-20 22:43:49,184:DEBUG:b'sBIT' 41 4 (unknown)
2025-05-20 22:43:49,184:DEBUG:STREAM b'pHYs' 57 9
2025-05-20 22:43:49,184:DEBUG:STREAM b'IDAT' 78 673
2025-05-20 22:43:49,191:DEBUG:STREAM b'IHDR' 16 13
2025-05-20 22:43:49,191:DEBUG:STREAM b'sBIT' 41 4
2025-05-20 22:43:49,191:DEBUG:b'sBIT' 41 4 (unknown)
2025-05-20 22:43:49,191:DEBUG:STREAM b'pHYs' 57 9
2025-05-20 22:43:49,191:DEBUG:STREAM b'IDAT' 78 922
2025-05-20 22:43:49,196:DEBUG:STREAM b'IHDR' 16 13
2025-05-20 22:43:49,196:DEBUG:STREAM b'sBIT' 41 4
2025-05-20 22:43:49,196:DEBUG:b'sBIT' 41 4 (unknown)
2025-05-20 22:43:49,196:DEBUG:STREAM b'pHYs' 57 9
2025-05-20 22:43:49,196:DEBUG:STREAM b'IDAT' 78 568
2025-05-20 22:43:49,201:DEBUG:STREAM b'IHDR' 16 13
2025-05-20 22:43:49,202:DEBUG:STREAM b'sBIT' 41 4
2025-05-20 22:43:49,202:DEBUG:b'sBIT' 41 4 (unknown)
2025-05-20 22:43:49,202:DEBUG:STREAM b'pHYs' 57 9
2025-05-20 22:43:49,202:DEBUG:STREAM b'IDAT' 78 626
2025-05-20 22:43:49,212:DEBUG:findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2025-05-20 22:43:49,213:DEBUG:findfont: score(FontEntry(fname='C:\\Users\\riyas\\AppData\\Local\\Programs\\Python\\Python313\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-05-20 22:43:49,215:DEBUG:findfont: score(FontEntry(fname='C:\\Users\\riyas\\AppData\\Local\\Programs\\Python\\Python313\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,215:DEBUG:findfont: score(FontEntry(fname='C:\\Users\\riyas\\AppData\\Local\\Programs\\Python\\Python313\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-20 22:43:49,215:DEBUG:findfont: score(FontEntry(fname='C:\\Users\\riyas\\AppData\\Local\\Programs\\Python\\Python313\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Users\\riyas\\AppData\\Local\\Programs\\Python\\Python313\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\FRAHV.TTF', name='Franklin Gothic Heavy', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\gadugib.ttf', name='Gadugi', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ROCKBI.TTF', name='Rockwell', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GILLUBCD.TTF', name='Gill Sans Ultra Bold Condensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SitkaVF.ttf', name='Sitka', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOD_CBI.TTF', name='Bodoni MT', style='italic', variant='normal', weight=700, stretch='condensed', size='scalable')) = 11.535
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\sylfaen.ttf', name='Sylfaen', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ELEPHNTI.TTF', name='Elephant', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BROADW.TTF', name='Broadway', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segmdl2.ttf', name='Segoe MDL2 Assets', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOD_PSTC.TTF', name='Bodoni MT', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\palabi.ttf', name='Palatino Linotype', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VIVALDII.TTF', name='Vivaldi', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VINERITC.TTF', name='Viner Hand ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\timesi.ttf', name='Times New Roman', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-05-20 22:43:49,216:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\mmrtextb.ttf', name='Myanmar Text', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GOUDYSTO.TTF', name='Goudy Stout', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\JOKERMAN.TTF', name='Jokerman', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\TCBI____.TTF', name='Tw Cen MT', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoescb.ttf', name='Segoe Script', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\COOPBL.TTF', name='Cooper Black', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibriz.ttf', name='Calibri', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ROCC____.TTF', name='Rockwell Condensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ebrimabd.ttf', name='Ebrima', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbelz.ttf', name='Corbel', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\MSUIGHUB.TTF', name='Microsoft Uighur', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\georgia.ttf', name='Georgia', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeui.ttf', name='Segoe UI', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\CALISTB.TTF', name='Calisto MT', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\CALIFB.TTF', name='Californian FB', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\AGENCYR.TTF', name='Agency FB', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\JUICE___.TTF', name='Juice ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-20 22:43:49,217:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LHANDW.TTF', name='Lucida Handwriting', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-05-20 22:43:49,218:DEBUG:findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Nirmala.ttf', name='Nirmala UI', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
